rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"POR SI MAÑANA NO ESTOY
Omar Courtz",50,,1,41226,POR SI MAÑANA NO ESTOY,Omar Courtz
,"mi refe
Beéle, Ovy On The Drums",5,46.0,61,41114,mi refe,"Beéle, Ovy On The Drums"
,"Q U E V A S H A C E R H O Y ?
Omar Courtz, De La Rose",2,74.0,75,40464,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose"
,"Perdóname
La Factoria, Eddy Lover",31,54.0,78,40323,Perdóname,"La Factoria, Eddy Lover"
,"Todo Lo Fue
Lenin Ramírez",54,83.0,2,40016,Todo Lo Fue,Lenin Ramírez
,"HOLLYWOOD
Peso Pluma, Estevan Plazola",22,56.0,79,39806,HOLLYWOOD,"Peso Pluma, Estevan Plazola"
,"MOJABI GHOST
Tainy, Bad Bunny",7,37.0,66,39587,MOJABI GHOST,"Tainy, Bad Bunny"
,"CHÉVERE (premium_remix)
ARIA VEGA, Ryan Castro",57,,1,39373,CHÉVERE (premium_remix),"ARIA VEGA, Ryan Castro"
,"Yo sé
Yan Block, TORRRES",43,60.0,55,38673,Yo sé,"Yan Block, TORRRES"
,"444
Yan Block, Panda Black",19,64.0,48,38548,444,"Yan Block, Panda Black"
,"Pvta Luna
Neton Vega",38,38.0,12,38521,Pvta Luna,Neton Vega
,"Dile al Amor
Aventura",6,52.0,161,38453,Dile al Amor,Aventura
,"No Te Hagas
Jory Boy, Bad Bunny",43,73.0,68,38387,No Te Hagas,"Jory Boy, Bad Bunny"
,"Borro Cassette
Maluma",24,66.0,100,38305,Borro Cassette,Maluma
,"UWAIE
Kapo",2,58.0,80,38020,UWAIE,Kapo
,"Tiroteo - Remix
Marc Seguí, Rauw Alejandro, Pol Granch",23,59.0,96,38005,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch"
,"Dardos
Romeo Santos, Prince Royce",32,63.0,9,37740,Dardos,"Romeo Santos, Prince Royce"
,"LUNA
Feid, ATL Jacob",1,53.0,117,37669,LUNA,"Feid, ATL Jacob"
,"Moscow Mule
Bad Bunny",3,48.0,199,37455,Moscow Mule,Bad Bunny
,"Por Amar A Ciegas
Arcángel",69,,1,37207,Por Amar A Ciegas,Arcángel
,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",67,77.0,8,36794,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow"
,"EL AMOR DE SU VIDA
Grupo Frontera, Grupo Firme",3,69.0,16,36519,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme"
,"Sola (Remix)
Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",6,70.0,74,36277,Sola (Remix),"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin"
,"Ojitos Lindos
Bad Bunny, Bomba Estéreo",2,57.0,15,36248,Ojitos Lindos,"Bad Bunny, Bomba Estéreo"
,"Eres Mía
Romeo Santos",16,65.0,111,35963,Eres Mía,Romeo Santos
,"CHAVALITAS
Fuerza Regida",25,55.0,19,35953,CHAVALITAS,Fuerza Regida
,"MIENTRAS DUERMES
Junior H",38,49.0,29,35918,MIENTRAS DUERMES,Junior H
,"2+2
Omar Camacho, Victor Mendivil",54,71.0,27,35818,2+2,"Omar Camacho, Victor Mendivil"
,"Pa' Que La Pases Bien
Arcángel",33,123.0,68,35737,Pa' Que La Pases Bien,Arcángel
,"Y LLORO
Junior H",35,44.0,30,35475,Y LLORO,Junior H
,"KOKO
Omar Courtz",80,,1,35218,KOKO,Omar Courtz
,"PUES QUE LE HAGO ?
Chuyin",75,75.0,4,35164,PUES QUE LE HAGO ?,Chuyin
,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",82,,1,34987,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
,"Imagínate
Danny Ocean, Kapo",19,80.0,67,34821,Imagínate,"Danny Ocean, Kapo"
,"EL MUNDO SE VA A ACABAR
Omar Courtz, KARBeats",84,,1,34201,EL MUNDO SE VA A ACABAR,"Omar Courtz, KARBeats"
,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",78,94.0,22,34118,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",86,,1,33834,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
,"Dile
Don Omar",17,79.0,281,33520,Dile,Don Omar
,"Si Veo a Tu Mamá
Bad Bunny",1,61.0,23,33390,Si Veo a Tu Mamá,Bad Bunny
,"Fanática Sensual
Plan B",59,105.0,17,33366,Fanática Sensual,Plan B
,"Un Millón de Primaveras
Vicente Fernández",9,82.0,35,33169,Un Millón de Primaveras,Vicente Fernández
,"En Privado
Xavi, Manuel Turizo",5,68.0,54,33167,En Privado,"Xavi, Manuel Turizo"
,"Que Se Mueran
Romeo Santos",76,76.0,17,33110,Que Se Mueran,Romeo Santos
,"A Donde Vayas
Los Bukis",31,81.0,71,32777,A Donde Vayas,Los Bukis
,"Frecuencia
Los Dareyes De La Sierra",6,84.0,36,32383,Frecuencia,Los Dareyes De La Sierra
,"Candy
Plan B",37,114.0,17,32333,Candy,Plan B
,"Propuesta Indecente
Romeo Santos",15,87.0,149,32108,Propuesta Indecente,Romeo Santos
,"orióN
Boza, ELENA ROSE",7,95.0,28,31884,orióN,"Boza, ELENA ROSE"
,"Por Esos Ojos
Fuerza Regida",4,103.0,54,31374,Por Esos Ojos,Fuerza Regida
,"ROSITA
Tainy, Rauw Alejandro, JHAYCO",99,,1,31203,ROSITA,"Tainy, Rauw Alejandro, JHAYCO"
,"Hace Mucho Tiempo
Arcángel",24,197.0,2,31031,Hace Mucho Tiempo,Arcángel
,"QUE ONDA
Calle 24, Chino Pacas, Fuerza Regida",3,118.0,13,30985,QUE ONDA,"Calle 24, Chino Pacas, Fuerza Regida"
,"Lo Tienes Todo
Julión Álvarez y su Norteño Banda",3,88.0,67,30795,Lo Tienes Todo,Julión Álvarez y su Norteño Banda
,"COMERNOS
Omar Courtz, Bad Gyal",103,,1,30774,COMERNOS,"Omar Courtz, Bad Gyal"
,"DOS DÍAS
Tito Double P, Peso Pluma",17,90.0,77,30763,DOS DÍAS,"Tito Double P, Peso Pluma"
,"Amor
Emmanuel Cortes",39,62.0,20,30743,Amor,Emmanuel Cortes
,"Oye Mi Amor
Maná",58,92.0,13,30605,Oye Mi Amor,Maná
,"$UELTA GATITA $UELTA
Omar Courtz, Dei V, Clarent, Tito ""El Bambino""",107,,1,30540,$UELTA GATITA $UELTA,"Omar Courtz, Dei V, Clarent, Tito ""El Bambino"""
,"M U S A E L E V Á
Omar Courtz",108,137.0,2,30080,M U S A E L E V Á,Omar Courtz
,"Callaita
Bad Bunny, Tainy",1,85.0,16,30040,Callaita,"Bad Bunny, Tainy"
,"Morena
Neton Vega, Peso Pluma",5,108.0,54,29920,Morena,"Neton Vega, Peso Pluma"
,"Las Muñequitas
Mr Plata, El Americano 4KT",111,,1,29871,Las Muñequitas,"Mr Plata, El Americano 4KT"
,"Qué Onda Perdida
Grupo Firme, Gerardo Coronel",2,86.0,16,29607,Qué Onda Perdida,"Grupo Firme, Gerardo Coronel"
,"DÓNDE
Kapo, Ryan Castro",17,119.0,29,29605,DÓNDE,"Kapo, Ryan Castro"
,"quédate
Beéle",45,91.0,40,29413,quédate,Beéle
,"Llévame Contigo
Romeo Santos",26,99.0,61,29221,Llévame Contigo,Romeo Santos
,"Niño
Milo j",77,97.0,12,29003,Niño,Milo j
,"Un Idiota
Joan Sebastian",97,100.0,17,28819,Un Idiota,Joan Sebastian
,"EXCESOS
Fuerza Regida",53,113.0,48,28800,EXCESOS,Fuerza Regida
,"un x100to
Grupo Frontera, Bad Bunny",1,101.0,15,28772,un x100to,"Grupo Frontera, Bad Bunny"
,"WELTiTA
Bad Bunny, Chuwi",8,78.0,14,28757,WELTiTA,"Bad Bunny, Chuwi"
,"QLOO*
Young Cister, Kreamly",6,111.0,29,28469,QLOO*,"Young Cister, Kreamly"
,"Calidad
Luis Mexia, Grupo Firme",4,117.0,16,28358,Calidad,"Luis Mexia, Grupo Firme"
,"NUBES
De La Rose, Omar Courtz",37,153.0,8,28152,NUBES,"De La Rose, Omar Courtz"
,"L a k e n o s h i
Omar Courtz",124,,1,28130,L a k e n o s h i,Omar Courtz
,"Cero Empatía
Julión Álvarez y su Norteño Banda",8,139.0,31,28127,Cero Empatía,Julión Álvarez y su Norteño Banda
,"Si Antes Te Hubiera Conocido
KAROL G",1,110.0,88,28110,Si Antes Te Hubiera Conocido,KAROL G
,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",3,138.0,34,28105,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
,"Me Prefieres A Mi
Arcángel",105,,1,27926,Me Prefieres A Mi,Arcángel
,"Tatuajes
Joan Sebastian",60,107.0,73,27899,Tatuajes,Joan Sebastian
