rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"amor de veraNO
La T y La M",8,64.0,41,39297,amor de veraNO,La T y La M
,"You Are Re Hermosa
Lauta, Matías Valdez, Tote, Nico Valdi",76,,1,39120,You Are Re Hermosa,"Lauta, Matías Valdez, Tote, Nico Valdi"
,"El Mismo Aire
La Penúltima",70,70.0,3,38534,El Mismo Aire,La Penúltima
,"Típica Argentina
Nico Valdi, Chofer, El Lobo",12,74.0,28,38478,Típica Argentina,"Nico Valdi, Chofer, El Lobo"
,"VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo
Max Carra, Lira",17,61.0,37,38336,VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo,"Max Carra, Lira"
,"No Me Enseñaste
The La Planta, Pushi",47,91.0,9,38196,No Me Enseñaste,"The La Planta, Pushi"
,"Miénteme
TINI, Maria Becerra",1,177.0,3,37770,Miénteme,"TINI, Maria Becerra"
,"Es un Secreto
Plan B",34,100.0,22,37685,Es un Secreto,Plan B
,"Prisionero
La Misma Cuadra",67,99.0,17,37060,Prisionero,La Misma Cuadra
,"UWAIE
Kapo",6,86.0,26,37059,UWAIE,Kapo
,"Que No Queden Huellas
La Penúltima",56,82.0,8,37002,Que No Queden Huellas,La Penúltima
,"Pasos Al Costado
Turf",63,77.0,17,36960,Pasos Al Costado,Turf
,"Por Mil Noches
Airbag",31,71.0,152,36738,Por Mil Noches,Airbag
,"El Doctorado
La T y La M",59,84.0,69,36535,El Doctorado,La T y La M
,"End of Beginning
Djo",31,93.0,9,36356,End of Beginning,Djo
,"En Mis Sueños Estás
La Penúltima, La Misma Cuadra",41,110.0,33,36347,En Mis Sueños Estás,"La Penúltima, La Misma Cuadra"
,"Amanece
Anuel AA, Haze",10,83.0,156,36311,Amanece,"Anuel AA, Haze"
,"Imagínate
Danny Ocean, Kapo",13,105.0,8,36289,Imagínate,"Danny Ocean, Kapo"
,"Pensamientos
Airbag",72,87.0,17,36287,Pensamientos,Airbag
,"La player (Bandolera)
Zion & Lennox",8,72.0,23,36229,La player (Bandolera),Zion & Lennox
,"Hoy
Valentino Merlo, The La Planta",1,103.0,92,36146,Hoy,"Valentino Merlo, The La Planta"
,"WO OH OH
Omar Courtz, ROA",96,,1,35900,WO OH OH,"Omar Courtz, ROA"
