rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"NaNaNa
Aarne, Toxi$, OG Buda",30,149.0,16,14405,NaNaNa,"Aarne, Toxi$, OG Buda"
,"Сукины дети
1.Kla$",7,89.0,24,14335,Сукины дети,1.Kla$
,"Клеопатри
Poshlaya Molly",48,103.0,34,14285,Клеопатри,Poshlaya Molly
,"summer
auratoshi",83,127.0,30,14269,summer,auratoshi
,"Любовь HD1080
Kaspiyskiy Gruz",61,61.0,25,14228,Любовь HD1080,Kaspiyskiy Gruz
,"прыгай, дура!
CUPSIZE",28,71.0,9,14204,"прыгай, дура!",CUPSIZE
,"Сыпь, гармоника!
СДП",55,60.0,4,14160,"Сыпь, гармоника!",СДП
,"Стыцамен
Ivan Dorn",83,93.0,17,14120,Стыцамен,Ivan Dorn
,"INDIAN
SQWOZ BAB",54,54.0,2,14061,INDIAN,SQWOZ BAB
,"Страшный сон 2
Раковая Выхухоль",11,75.0,21,14056,Страшный сон 2,Раковая Выхухоль
,"Who (Rock Remix)
Jimin",4,96.0,2,14014,Who (Rock Remix),Jimin
,"миниюбка
emoslut666",20,84.0,25,13846,миниюбка,emoslut666
,"блюз
урал гайсин",61,88.0,18,13810,блюз,урал гайсин
,"Остров
My",27,87.0,2,13790,Остров,My
,"All The Things She Said
t.A.T.u.",59,66.0,11,13753,All The Things She Said,t.A.T.u.
,"Адская колыбельная
Poshlaya Molly",1,85.0,78,13752,Адская колыбельная,Poshlaya Molly
,"Люди
Дайте танк (!)",30,79.0,107,13729,Люди,Дайте танк (!)
,"ПУСТОЙ ВОКЗАЛ
MORGENSHTERN",4,106.0,5,13671,ПУСТОЙ ВОКЗАЛ,MORGENSHTERN
,"Мои глаза сияют
Locked23",52,108.0,21,13557,Мои глаза сияют,Locked23
,"цена
madk1d, паранойя",14,113.0,49,13534,цена,"madk1d, паранойя"
,"Я твой номер один
Dima Bilan",91,104.0,18,13471,Я твой номер один,Dima Bilan
,"Романс
PIZZA",101,,1,13444,Романс,PIZZA
,"Пьяный дождь
Max Korzh",38,109.0,58,13389,Пьяный дождь,Max Korzh
