rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Kisses (feat. bbyclose)
BL3SS, CamrinWatsin, bbyclose",22,160.0,83,365593,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose"
,"Dying for You
Charli xcx",161,,1,363215,Dying for You,Charli xcx
,"I'm On Fire
Bruce Springsteen",123,169.0,9,362540,I'm On Fire,Bruce Springsteen
,"Soda Pop
Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",4,157.0,36,360754,Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast"
,"Shivers
Ed Sheeran",4,186.0,2,360010,Shivers,Ed Sheeran
,"Dancing In the Dark
Bruce Springsteen",70,177.0,9,357892,Dancing In the Dark,Bruce Springsteen
,"Don't Stop The Music
Rihanna",142,172.0,9,357833,Don't Stop The Music,Rihanna
,"Too Sweet
Hozier",1,167.0,101,357670,Too Sweet,Hozier
,"Stay
Rihanna, Mikky Ekko",90,158.0,3,356958,Stay,"Rihanna, Mikky Ekko"
,"Azizam
Ed Sheeran",24,183.0,2,356876,Azizam,Ed Sheeran
,"Style
Taylor Swift",9,166.0,5,356024,Style,Taylor Swift
,"Locked out of Heaven
Bruno Mars",60,150.0,7,355920,Locked out of Heaven,Bruno Mars
,"You Stole The Show
SIENNA SPIRO",157,175.0,4,355015,You Stole The Show,SIENNA SPIRO
,"Valerie (feat. Amy Winehouse) - Version Revisited
Mark Ronson, Amy Winehouse",113,159.0,2,354096,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse"
,"Galway Girl
Ed Sheeran",2,,1,353784,Galway Girl,Ed Sheeran
,"Billie Jean
Michael Jackson",95,173.0,3,353301,Billie Jean,Michael Jackson
,"Lost
Frank Ocean",17,181.0,8,353067,Lost,Frank Ocean
,"Bring Me To Life
Evanescence",115,187.0,7,352468,Bring Me To Life,Evanescence
,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",178,,1,351141,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
,"Wonderwall - Remastered
Oasis",39,190.0,34,350688,Wonderwall - Remastered,Oasis
,"Ribs
Lorde",64,,1,350144,Ribs,Lorde
,"Who Knows
Daniel Caesar",181,188.0,2,349455,Who Knows,Daniel Caesar
,"Bitter Sweet Symphony - Remastered 2016
The Verve",130,180.0,9,349068,Bitter Sweet Symphony - Remastered 2016,The Verve
,"Closer
The Chainsmokers, Halsey",3,154.0,8,348712,Closer,"The Chainsmokers, Halsey"
,"Only Girl (In The World)
Rihanna",141,174.0,9,346592,Only Girl (In The World),Rihanna
,"weren't for the wind
Ella Langley",99,176.0,13,345618,weren't for the wind,Ella Langley
,"EoO
Bad Bunny",64,95.0,3,345501,EoO,Bad Bunny
,"Bad Habits
Ed Sheeran",2,,1,344670,Bad Habits,Ed Sheeran
,"The Sick
Bella Kay",103,,1,343652,The Sick,Bella Kay
,"Taste
Sabrina Carpenter",1,156.0,9,343522,Taste,Sabrina Carpenter
,"Castle on the Hill
Ed Sheeran",2,,1,342749,Castle on the Hill,Ed Sheeran
,"Don't Stop Believin' (2022 Remaster)
Journey",36,,1,342679,Don't Stop Believin' (2022 Remaster),Journey
,"Otherside
Red Hot Chili Peppers",165,,1,342427,Otherside,Red Hot Chili Peppers
,"Silver Springs - 2004 Remaster
Fleetwood Mac",145,178.0,9,342086,Silver Springs - 2004 Remaster,Fleetwood Mac
,"Fade Into You
Mazzy Star",124,184.0,9,341779,Fade Into You,Mazzy Star
,"Indigo (feat. Avery Anna)
Sam Barber, Avery Anna",21,193.0,3,341198,Indigo (feat. Avery Anna),"Sam Barber, Avery Anna"
,"The Man Who Can't Be Moved
The Script",194,194.0,2,340728,The Man Who Can't Be Moved,The Script
,"Siren sounds (bonus)
Tate McRae",90,192.0,3,339593,Siren sounds (bonus),Tate McRae
,"In the End
Linkin Park",45,,1,339127,In the End,Linkin Park
,"Counting Stars
OneRepublic",49,163.0,9,338904,Counting Stars,OneRepublic
,"S&M
Rihanna",172,,1,338748,S&M,Rihanna
