rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"BAILE INoLVIDABLE
Bad Bunny",1,1.0,60,371573,BAILE INoLVIDABLE,Bad Bunny
,"EoO
Bad Bunny",2,2.0,60,334886,EoO,Bad Bunny
,"DtMF
Bad Bunny",1,3.0,60,330906,DtMF,Bad Bunny
,"LA VILLA
Ryan Castro, Kapo, Gangsta",1,5.0,10,329527,LA VILLA,"Ryan Castro, Kapo, Gangsta"
,"Cuando No Era Cantante
El Bogueto, Yung Beef",1,8.0,22,289781,Cuando No Era Cantante,"El Bogueto, Yung Beef"
,"no tiene sentido
Beéle",1,9.0,41,288618,no tiene sentido,Beéle
,"NUEVAYoL
Bad Bunny",3,4.0,60,266580,NUEVAYoL,Bad Bunny
,"COQUETA
Fuerza Regida, Grupo Frontera",6,11.0,47,260191,COQUETA,"Fuerza Regida, Grupo Frontera"
,"VOY A LLeVARTE PA PR
Bad Bunny",3,6.0,60,257650,VOY A LLeVARTE PA PR,Bad Bunny
,"LA CANCIÓN
J Balvin, Bad Bunny",2,7.0,348,255693,LA CANCIÓN,"J Balvin, Bad Bunny"
,"Dardos
Romeo Santos, Prince Royce",4,14.0,13,254591,Dardos,"Romeo Santos, Prince Royce"
,"La Plena - W Sound 05
W Sound, Beéle, Ovy On The Drums",1,13.0,53,254053,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums"
,"TU VAS SIN (fav)
Rels B",1,16.0,35,246842,TU VAS SIN (fav),Rels B
,"mi refe
Beéle, Ovy On The Drums",3,18.0,63,232863,mi refe,"Beéle, Ovy On The Drums"
,"VeLDÁ
Bad Bunny, Omar Courtz, Dei V",6,12.0,60,228800,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V"
,"Qué Pasaría...
Rauw Alejandro, Bad Bunny",2,10.0,67,226843,Qué Pasaría...,"Rauw Alejandro, Bad Bunny"
,"KLOuFRENS
Bad Bunny",10,17.0,60,222196,KLOuFRENS,Bad Bunny
,"Me Rehúso
Danny Ocean",2,19.0,479,221866,Me Rehúso,Danny Ocean
,"Las Muñequitas
Mr Plata, El Americano 4KT",19,33.0,4,219526,Las Muñequitas,"Mr Plata, El Americano 4KT"
,"Cuando No Era Cantante - Remix
El Bogueto, Anuel AA, Fuerza Regida, Yung Beef",10,20.0,11,215072,Cuando No Era Cantante - Remix,"El Bogueto, Anuel AA, Fuerza Regida, Yung Beef"
,"Es un Secreto
Plan B",4,24.0,248,208252,Es un Secreto,Plan B
